FILE_NAME,BLOBS_AREA_MEAN,BLOBS_AREA_STDEV,BLOBS_AREA_SUM,BLOBS_AREA_VARIANCE,BLOBS_BRIGHTNESS_MAX,BLOBS_BRIGHTNESS_MEAN,BLOBS_BRIGHTNESS_MIN,BLOBS_BRIGHTNESS_STDEV,BLOBS_COUNT,MAXBLOB_ANGLE,MAXBLOB_AREA,MAXBLOB_CIRCULARITY,MAXBLOB_CONVEXHULL_AREA,MAXBLOB_CONVEXHULL_PERIMETER,MAXBLOB_EQUIVALENT_DIAMETER,MAXBLOB_LENGTH_1ST,MAXBLOB_LENGTH_2ND,MAXBLOB_LENGTH_RATIO,MAXBLOB_PERIMETER,MAXBLOB_ROUGHNESS,MAXBLOB_SOLIDITY
18850_T5A46BQ08GB_TCAOH810_32_706.853_-846.180__M_20161201_200632.jpg,471.786,271.408,3302.5,73662.2,188,72.07,34,32.9367,7,-12.5288,864,0.83926,896,108.708,33.1674,35.5766,32.3226,1.10067,113.74,1.04629,0.964286
18850_T5A46BQ08GB_TCAOH810_41_706.811_-846.186__M_20161201_200644.jpg,473.786,242.878,3316.5,58989.6,201,66.9782,31,34.6424,7,0,822,0.839706,856.5,105.928,32.3512,35,31,1.12903,110.912,1.04704,0.95972
18850_T5A46BQ08GB_TCAOH810_42_245.307_-554.882__M_20161201_200644.jpg,43,5.65685,86,32,69,65.8919,62,1.68914,2,0,47,0.791674,48.5,26.3071,7.73578,9,6,1.5,27.3137,1.03826,0.969072
18850_T5A46BQ08GB_TCAOH810_50_706.807_-846.314__M_20161201_200656.jpg,485.182,263.174,5337,69260.7,203,72.7557,34,32.925,11,-15.2551,893.5,0.822878,925.5,110.435,33.7289,35.6086,32.6266,1.0914,116.811,1.05774,0.965424
18850_T5A46BQ08GB_TCAOH810_71_454.000_-887.767__M_20161201_200719.jpg,300.5,486.186,2404,236377,202,96.8221,38,39.6499,8,0,1469,0.429411,1698,150.875,43.248,54,41,1.31707,207.338,1.37424,0.865135
18850_T5A46BQ08GB_TCAOH810_88_678.600_-748.632_O_L_20161201_200747.jpg,678.071,922.813,4746.5,851584,198,77.4324,43,37.4322,7,-74.3318,2531.5,0.188267,4560.5,274.662,56.7733,107.932,58.6042,1.84172,411.061,1.49661,0.555093
18850_T5A46BQ08GB_TCAOH810_96_122.616_296.335_O_L_20161201_200747.jpg,422.346,1000.92,5490.5,1001840,202,44.9227,21,30.0835,13,-27.2553,3703,0.339926,5226,276.968,68.6644,98.9456,70.7408,1.39871,369.99,1.33586,0.708573
18850_T5A46BQ08JB_TCAOH810_52_442.343_693.426__L_20161201_201411.jpg,398.941,487.062,6782,237230,203,82.9295,30,43.2409,17,-22.1663,1460.5,0.550379,1650,165.633,43.1227,69.1139,30.1151,2.29499,182.61,1.1025,0.885152
18850_T5A46BQ08JB_TCAOH810_62_67.015_31.904__L_20161201_201423.jpg,1180.17,1918.72,3540.5,3681480,200,108.252,41,42.9693,3,-81.4041,3395.5,0.125085,5926.5,307.344,65.7517,119.135,71.6166,1.66351,584.056,1.90033,0.572935
18850_T5A46BQ08JB_TCAOH810_65_-74.168_-456.267__M_20161201_201423.jpg,379.5,472.347,759,223112,165,121.483,61,26.0641,2,-11.8887,713.5,0.547395,841,115.332,30.1406,44.6528,26.0088,1.71683,127.983,1.10969,0.848395
18850_T5A46BQ08JB_TCAOH810_69_-583.420_691.970__L_20161201_201435.jpg,227,144.25,454,20808,53,47.7143,39,3.22506,2,-5.19443,329,0.575342,391.5,74.8661,20.4669,23.5393,20.9138,1.12554,84.7696,1.13228,0.840358
18850_T5A46BQ08JB_TCAOH810_74_-205.413_-686.917__M_20161201_201435.jpg,173,0,173,0,62,52.0918,40,6.56923,1,0,173,0.848173,179,48.8374,14.8415,17,13,1.30769,50.6274,1.03665,0.96648
18850_T5A46BQ08JB_TCAOH810_88_596.537_-724.063_O_L_20161201_201450.jpg,494.45,951.632,4944.5,905603,196,53.7966,22,32.4216,10,-3.77228,3132,0.205487,5659,302.994,63.1489,114.937,59.1682,1.94255,437.647,1.44441,0.553455
18850_T5A46BQ08JB_TCAOH810_90_67.019_31.909_O_L_20161201_201451.jpg,401.5,698.882,3212,488436,203,121.887,43,45.8953,8,-80.3112,2101,0.266289,3043.5,209.123,51.7211,76.5749,50.4168,1.51884,314.877,1.5057,0.690324
18850_T5A46BQ08JB_TCAOH810_93_-225.560_-716.390_O_M_20161201_201451.jpg,360.25,610.067,1441,372182,204,120.283,50,45.8797,4,-34.6952,1275,0.223705,1916,176.483,40.2912,72.2264,38.5798,1.87213,267.622,1.51642,0.665449
18850_T5A46BQ08LB_TCAOH810_33_-364.180_-429.350__L_20161201_202043.jpg,402,854.594,2814,730332,204,153.185,57,32.0507,7,-18.1038,2337,0.210352,3362,228.951,54.5487,84.3016,54.6718,1.54196,373.647,1.632,0.695122
18850_T5A46BQ08LB_TCAOH810_62_-198.016_106.303__M_20161201_202130.jpg,659.667,986.298,1979,972784,194,147.014,41,40.0069,3,-4.08562,1797.5,0.530908,2153,178.947,47.8398,62.9824,43.1045,1.46116,206.267,1.15267,0.834882
18850_T5A46BQ08LB_TCAOH810_67_-589.188_566.796__M_20161201_202142.jpg,1113,0,1113,0,200,56.5927,36,34.9833,1,-6.34019,1113,0.560089,1271.5,136.37,37.6446,52.1237,31.1417,1.67376,158.024,1.15879,0.875344
18850_T5A46BQ08LB_TCAOH810_69_46.550_-119.619__M_20161201_202142.jpg,382.5,643.466,1912.5,414048,173,103.137,49,31.5498,5,-81.2538,1525,0.379717,2002,168.524,44.0646,52.3077,47.1377,1.10968,224.652,1.33305,0.761738
18850_T5A46BQ08LB_TCAOH810_83_629.537_-616.918_O_L_20161201_202158.jpg,219.25,216.681,877,46950.8,203,132.905,53,51.0729,4,-2.86241,527,0.413399,706.5,101.616,25.9036,33.658,28.1648,1.19504,126.569,1.24556,0.745931
18850_T5A46BQ08LB_TCAOH810_94_698.640_816.837_O_M_20161201_202158.jpg,325.5,457.362,976.5,209180,196,117.348,45,34.0567,3,0,852,0.150257,1552.5,162.217,32.9363,67,29,2.31034,266.936,1.64555,0.548792
18850_T5A46BQ08LB_TCAOH810_97_593.385_-764.487_O_M_20161201_202158.jpg,1606,0,1606,0,203,94.6669,39,46.1253,1,-45,1606,0.285302,2308.5,180.395,45.2197,61.5183,44.5477,1.38095,265.966,1.47435,0.69569
18850_T5A46BQ08MB_TCAOH810_82_-512.225_-685.220_O_L_20161201_202520.jpg,3548.5,0,3548.5,0,203,112.304,51,41.1457,1,-67.0942,3548.5,0.138396,5311.5,296.042,67.2167,118.828,56.125,2.1172,567.63,1.91739,0.668079
18850_T5A46BQ08MB_TCAOH810_83_-535.514_727.430_O_M_20161201_202520.jpg,1428.75,1775.19,2857.5,3151310,208,55.1254,34,36.4555,2,-71.9958,2684,0.377937,3261.5,218.73,58.4583,67.3332,63.4102,1.06187,298.735,1.36577,0.822934
18850_T5A46BQ08NB_TCAOH810_2_248.600_-450.138__M_20161201_202641.jpg,242.875,305.663,971.5,93430.1,202,134.908,71,33.3923,4,-14.0362,696.5,0.661673,765.5,106.61,29.7794,37.1079,25.7088,1.4434,115.012,1.07882,0.909863
18850_T5A46BQ08NB_TCAOH810_53_707.014_-163.736__M_20161201_202752.jpg,92.8333,41.7562,278.5,1743.58,202,85.1682,55,50.3157,3,-56.3099,137,0.738447,149.5,46.1013,13.2073,17.1957,11.094,1.55,48.2843,1.04735,0.916388
18850_T5A46BQ08NB_TCAOH810_72_645.159_-19.896__L_20161201_202815.jpg,208.125,235.991,832.5,55691.6,203,110.52,59,47.3026,4,-33.2317,555.5,0.475572,735.5,108.413,26.5948,41.9673,22.7864,1.84177,121.154,1.11753,0.755269
18850_T5A46BQ08NB_TCAOH810_73_586.631_848.280__M_20161201_202827.jpg,483,0,483,0,166,118.056,66,25.6322,1,-73.0725,483,0.417531,658.5,97.2037,24.7987,32.2358,24.7903,1.30034,120.569,1.24037,0.733485
18850_T5A46BQ08NB_TCAOH810_97_349.555_582.609_O_L_20161201_202843.jpg,1402.5,1946.66,2805,3789500,202,75.0561,37,49.9967,2,-14.4208,2779,0.205118,3845.5,254.524,59.4839,104.819,46.4877,2.25476,412.617,1.62114,0.722663
18850_T5A46BQ08QB_TCAOH810_26_-574.392_-868.515__M_20161201_203401.jpg,157,0,157,0,199,176.973,113,19.5516,1,0,157,0.536749,182.5,50.6799,14.1386,16,15,1.06667,60.6274,1.19628,0.860274
18850_T5A46BQ08QB_TCAOH810_37_-538.783_-337.695__M_20161201_203413.jpg,124.5,61.5183,249,3784.5,192,133.759,60,51.9734,2,-61.3895,168,0.666415,191.5,51.9783,14.6255,16.3608,14.605,1.12022,56.2843,1.08284,0.877285
18850_T5A46BQ08QB_TCAOH810_65_-571.182_-639.477__L_20161201_203448.jpg,64.4,39.1238,322,1530.67,196,133.086,58,46.9448,5,-45,129,0.719814,145,44.8945,12.8159,14.8492,12.0208,1.23529,47.4558,1.05705,0.889655
18850_T5A46BQ08SB_TCAOH810_23_-27.257_-367.817__M_20161201_204042.jpg,135.167,172.327,405.5,29696.6,205,154.598,64,42.9907,3,0,334,0.246195,515.5,117.147,20.6219,54,13,4.15385,130.569,1.11457,0.647915
18850_T5A46BQ08SB_TCAOH810_7_466.011_-199.046__M_20161201_204018.jpg,530.5,0,530.5,0,202,107.582,45,52.1595,1,-12.5288,530.5,0.314294,771,115.001,25.9895,47.2908,22.2354,2.12683,145.64,1.26642,0.688067
18850_T5A46BQ08SB_TCAOH810_84_-430.294_-704.447__M_20161201_204152.jpg,159.25,81.6708,318.5,6670.13,204,180.97,151,12.001,2,-45,217,0.633707,234,62.8097,16.6221,26.163,12.0208,2.17647,65.598,1.04439,0.92735
18850_T5A46BQ08TB_TCAOH810_38_700.930_-636.304__L_20161201_204415.jpg,257.786,306.386,1804.5,93872.5,204,135.025,60,42.9439,7,-81.1193,887,0.426397,1180,131.264,33.606,43.9357,36.9269,1.1898,161.681,1.23173,0.751695
18850_T5A46BQ08TB_TCAOH810_60_-27.855_557.606__M_20161201_204450.jpg,223,336.374,4683,113147,201,57.1911,35,31.8664,21,-86.9872,1475,0.222332,2416.5,180.421,43.3362,57.2366,52.2435,1.09557,288.735,1.60034,0.610387
18850_T5A46BQ08TB_TCAOH810_83_-254.660_212.552_O_L_20161201_204530.jpg,569,681.995,1707,465118,183,120.731,49,33.3644,3,0,1346,0.318885,1902,162.725,41.3978,50,47,1.06383,230.309,1.41532,0.707676
18850_T5A46BQ08UB_TCAOH810_0_485.373_164.179__M_20161201_204651.jpg,1162.75,647.356,2325.5,419070,195,55.5917,39,24.6209,2,-10.4915,1620.5,0.208994,2637.5,200.081,45.4234,75.1664,44.5026,1.68903,312.149,1.56012,0.614408
18850_T5A46BQ08UB_TCAOH810_24_-269.753_-672.444__M_20161201_204727.jpg,171.5,108.187,343,11704.5,203,144.422,83,31.6542,2,-56.9761,248,0.502279,310,71.772,17.7697,27.1656,15.9304,1.70526,78.7696,1.0975,0.8
18850_T5A46BQ08UB_TCAOH810_6_207.327_693.631__M_20161201_204703.jpg,296.227,261.245,3258.5,68248.7,200,47.745,20,25.6144,11,0,722.5,0.778644,767,100.978,30.3301,33,30,1.1,107.983,1.06936,0.941982
18850_T5A46BQ092B_TCAOH710_25_412.492_-745.320__M_20161202_030928.jpg,48.25,13.0815,96.5,171.125,167,148.92,116,11.8852,2,-66.8014,57.5,0.599129,65,33.3558,8.55636,14.1811,6.0401,2.34783,34.7279,1.04114,0.884615
18850_T5A46BQ092B_TCAOH710_92_258.756_-624.002_O_L_20161202_031020.jpg,331.6,639.435,1658,408877,203,135.533,61,31.8838,5,-60.2551,1475,0.288937,2186,182.053,43.3362,66.3586,39.443,1.68239,253.279,1.39124,0.674748
18850_T5A46BQ092B_TCAOH710_96_44.605_30.904_O_M_20161202_031020.jpg,753.75,1009.39,1507.5,1018880,202,122.344,51,34.4075,2,-48.5763,1467.5,0.231319,2292,190.755,43.2259,73.9693,41.7704,1.77086,282.35,1.48017,0.640271
18850_T5A46BQ094B_TCAOH710_39_-577.547_616.137__M_20161202_031518.jpg,434.5,0,434.5,0,152,95.0909,51,23.797,1,-63.435,434.5,0.707634,469.5,82.2715,23.5207,25.9384,23.2551,1.11538,87.8406,1.06769,0.925453
18850_T5A46BQ094B_TCAOH710_4_-239.537_-831.411__M_20161202_031431.jpg,552.75,726.552,1105.5,527878,179,114.093,58,30.0721,2,-45,1066.5,0.438859,1280.5,151.264,36.8498,62.2254,25.4558,2.44444,174.752,1.15528,0.832878
18850_T5A46BQ094B_TCAOH710_71_697.317_-192.768_O_L_20161202_031546.jpg,568.6,981.688,2843,963710,205,106.342,42,42.946,5,-45.7073,2314,0.265835,3165.5,219.37,54.2796,72.6606,59.8464,1.21412,330.735,1.50766,0.731006
18850_T5A46BQ094B_TCAOH710_78_-204.013_544.063_O_M_20161202_031546.jpg,333.75,452.856,1335,205079,169,87.1279,31,37.9857,4,-85.7636,1006,0.364758,1338.5,139.566,35.7894,48.6445,34.9782,1.39071,186.167,1.33389,0.751588
18850_T5A46BQ094B_TCAOH710_82_40.054_761.614_O_L_20161202_031546.jpg,629.4,423.482,3147,179337,211,50.4805,20,37.6166,5,-34.8245,1214,0.610914,1368.5,143.135,39.3156,56.6781,29.9809,1.89048,158.024,1.10403,0.887103
18850_T5A46BQ094B_TCAOH710_86_705.019_222.464_O_L_20161202_031546.jpg,1728.75,2410.17,3457.5,5808940,169,66.8237,43,22.5294,2,-18.1219,3433,0.0973736,6326,301.682,66.1138,104.405,73.0596,1.42904,665.612,2.20634,0.542681
18850_T5A46BQ094B_TCAOH710_92_-59.818_419.067_O_M_20161202_031546.jpg,499.5,659.731,999,435245,161,96.6022,33,32.4853,2,-26.5651,966,0.344624,1340,141.053,35.0706,50.5351,35.7771,1.4125,187.681,1.33057,0.720896
18850_T5A46BQ095B_TCAOH710_20_205.266_-457.270__M_20161202_031723.jpg,644,384.158,1932,147578,193,96.908,50,28.9367,3,-72.2553,909.5,0.25697,1289.5,131.765,34.0296,40.7637,40.0399,1.01808,210.894,1.60053,0.705312
18850_T5A46BQ095B_TCAOH710_33_-630.312_663.750__M_20161202_031734.jpg,316.167,385.377,948.5,148515,150,73.5152,33,29.454,3,-83.047,760.5,0.408499,975.5,132.39,31.1175,55.5882,24.4772,2.27102,152.953,1.15532,0.7796
18850_T5A46BQ095B_TCAOH710_35_63.634_-810.789__M_20161202_031734.jpg,403,0,403,0,205,168.475,77,33.4676,1,0,403,0.433509,501,98.393,22.6521,42,14,3,108.083,1.09848,0.804391
18850_T5A46BQ095B_TCAOH710_38_199.794_74.875__L_20161202_031734.jpg,227.063,286.509,1816.5,82087.4,204,113.398,51,44.9108,8,-14.6764,877,0.452715,1116.5,140.961,33.416,58.9406,28.883,2.04067,156.024,1.10686,0.78549
18850_T5A46BQ095B_TCAOH710_52_-676.443_-382.879__M_20161202_031746.jpg,709.25,947.877,1418.5,898470,63,57.5056,44,3.78571,2,-22.3801,1379.5,0.44625,1676,151.978,41.9098,49.1167,41.1754,1.19287,197.095,1.29687,0.823091
18850_T5A46BQ095B_TCAOH710_53_-642.226_-239.368__M_20161202_031746.jpg,362.833,260.174,1088.5,67690.6,208,96.0008,40,54.0528,3,-87.7094,591,0.24799,878.5,120.01,27.4315,49.9201,23.741,2.10269,173.054,1.44199,0.672738
18850_T5A46BQ095B_TCAOH710_5_-246.486_656.116__M_20161202_031711.jpg,213.667,18.0993,641,327.583,165,99.317,23,44.5595,3,-71.565,228.5,0.642144,251.5,62.6236,17.0568,24.6658,13.914,1.77273,66.8701,1.06781,0.908549
18850_T5A46BQ095B_TCAOH710_60_-365.689_682.717__L_20161202_031758.jpg,487.083,840.889,2922.5,707095,158,87.1577,33,31.2632,6,-71.565,2152.5,0.218195,3062,230.583,52.3512,93.9197,44.5881,2.10638,352.09,1.52696,0.702972
18850_T5A46BQ095B_TCAOH710_65_-430.387_-657.745__M_20161202_031758.jpg,569.25,736.452,1138.5,542361,193,126.673,48,39.4175,2,-67.751,1090,0.26583,1479.5,157.588,37.2536,62.4324,30.4589,2.04972,226.995,1.44044,0.736735
18850_T5A46BQ095B_TCAOH710_7_-270.398_-19.912__M_20161202_031711.jpg,218.833,274.224,656.5,75198.6,151,82.7169,34,29.4945,3,-45,533,0.261556,849.5,109.583,26.0507,33.9411,31.8198,1.06667,160.024,1.4603,0.627428
18850_T5A46BQ095B_TCAOH710_83_-247.176_-679.970_O_M_20161202_031814.jpg,1778.5,0,1778.5,0,178,110.97,44,30.7448,1,-74.2914,1778.5,0.330082,2241.5,188.687,47.5863,68.98,45.2446,1.5246,260.208,1.37905,0.793442
18850_T5A46BQ095B_TCAOH710_85_-221.121_-700.641_O_M_20161202_031814.jpg,435.5,812.241,2613,659735,212,95.5005,30,45.8837,6,-52.8831,2078.5,0.143212,3229,221.447,51.4434,81.8096,49.5039,1.65259,427.061,1.9285,0.643698
18850_T5A46BQ095B_TCAOH710_86_610.565_311.757_O_L_20161202_031814.jpg,181,204.565,1267,41847,208,113.279,36,59.9158,7,-62.7004,593,0.282167,911.5,122.356,27.4778,50.0494,23.1328,2.16357,162.51,1.32817,0.650576
18850_T5A46BQ095B_TCAOH710_99_623.919_690.049_O_M_20161202_031814.jpg,168.286,334.327,1178,111775,202,54.6521,42,17.5976,7,-17.6126,925,0.163901,1551.5,187.607,34.3183,82.1654,21.6193,3.80056,266.309,1.41951,0.596197
18850_T5A46BQ095B_TCAOH710_9_-240.754_-736.432__M_20161202_031711.jpg,482.625,867.951,1930.5,753340,206,120.125,45,43.1985,4,-86.4237,1784.5,0.495425,2155,175.016,47.6665,55.1424,50.4017,1.09406,212.752,1.21561,0.828074
18850_T5A46BQ0A6B_TCAOH820_11_-701.487_606.267__L_20161201_124805.jpg,413.7,352.976,2068.5,124592,188,80.3433,39,39.5238,5,-7.90716,980.5,0.516393,1223.5,136.076,35.3329,47.6812,31.3381,1.52151,154.468,1.13516,0.801389
18850_T5A46BQ0A6B_TCAOH820_66_-540.815_-489.361_O_M_20161201_124821.jpg,43.5,28.9914,87,840.5,200,161.945,80,29.7055,2,-45,64,0.838478,67.5,30.0657,9.02703,9.19239,9.19239,1,30.9706,1.0301,0.948148
18850_T5A46BQ0A6B_TCAOH820_87_29.929_73.546_O_M_20161201_124821.jpg,93.4038,96.8581,2428.5,9381.5,190,100.022,36,46.0616,26,-56.3099,381.5,0.695698,410.5,78.9235,22.0395,31.3406,17.1957,1.82258,83.0122,1.05181,0.929354
18850_T5A46BQ0A6B_TCAOH820_88_48.601_288.203_O_M_20161201_124821.jpg,508.1,695.365,2540.5,483532,189,86.5258,37,41.9276,5,-74.3578,1705.5,0.131923,2867.5,205.161,46.5995,74.9956,52.2312,1.43584,403.061,1.9646,0.594769
18850_T5A46BQ0A8B_TCAOH820_1_190.078_-480.249__L_20161201_125527.jpg,727.188,1378.14,5817.5,1899280,203,100.309,35,38.7372,8,-22.5206,4071,0.297793,5645.5,326.983,71.9955,141.152,56.3708,2.504,414.475,1.26757,0.721105
18850_T5A46BQ0A8B_TCAOH820_67_128.584_-307.057_O_M_20161201_125706.jpg,223.5,292.298,1341,85438,204,135.917,56,31.3068,6,-64.44,790,0.220243,1301.5,147.177,31.7153,57.5013,27.6132,2.08239,212.309,1.44254,0.606992
18850_T5A46BQ0A8B_TCAOH820_70_-24.471_-54.780_O_M_20161201_125706.jpg,167.308,229.493,2175,52667.1,201,95.5795,35,40.4361,13,-16.9275,854,0.239499,1212.5,132.303,32.9749,45.754,34.565,1.32371,211.681,1.59998,0.70433
18850_T5A46BQ0A8B_TCAOH820_79_217.524_739.716_O_M_20161201_125706.jpg,201.5,232.787,2418,54189.6,191,58.5026,32,29.1126,12,-17.1027,866.5,0.405927,1233,138.121,33.2154,52.9355,32.0554,1.65138,163.782,1.18578,0.702758
18850_T5A46BQ0A8B_TCAOH820_91_-577.780_547.788_O_M_20161201_125706.jpg,278.1,430.162,1390.5,185039,183,118.265,42,33.0794,5,-74.4072,1045.5,0.507147,1296,144.534,36.4852,51.2734,37.1391,1.38058,160.953,1.1136,0.806713
18850_T5A46BQ0A9B_TCAOH820_43_-244.583_-655.880_O_M_20161201_130123.jpg,423.5,663.194,1270.5,439826,61,49.6218,37,6.31232,3,-47.7263,1189,0.453369,1453,150.97,38.9086,62.424,31.8847,1.95781,181.539,1.20249,0.818307
18850_T5A46BQ0A9B_TCAOH820_73_519.545_837.712_O_M_20161201_130123.jpg,119.391,117.773,2746,13870.5,196,110.01,36,39.5303,23,-75.5297,589.5,0.42435,772,113.633,27.3966,47.5705,23.145,2.05533,132.125,1.16274,0.763601
18850_T5A46BQ0A9B_TCAOH820_78_628.771_-850.651_O_M_20161201_130123.jpg,33,8.48528,66,72,166,144.581,98,14.7092,2,-45,39,0.840859,41,23.563,7.04673,7.07107,7.07107,1,24.1421,1.02458,0.95122
18850_T5A46BQ0A9B_TCAOH820_81_-227.525_-845.841_O_M_20161201_130123.jpg,78.8,92.1389,394,8489.57,206,144.614,92,25.3072,5,-12.0948,243,0.440552,308,67.346,17.5897,25.2133,16.902,1.49174,83.2548,1.23623,0.788961
18850_T5A46BQ0ABB_TCAOH820_11_-712.918_-723.251_O_M_20161201_131018.jpg,915.75,1184.76,1831.5,1403650,206,126.005,47,35.3788,2,-71.565,1753.5,0.180285,2830,203.055,47.2507,60.7157,60.0833,1.01053,349.605,1.72173,0.619611
18850_T5A46BQ0ABB_TCAOH820_16_710.609_-640.217_O_M_20161201_131018.jpg,493.667,247.679,1481,61345.1,66,59.3676,44,3.92952,3,-7.49586,670,0.116707,1446.5,166.34,29.2074,71.4891,25.8561,2.76488,268.593,1.61472,0.463187
18850_T5A46BQ0ABB_TCAOH820_18_642.671_-652.057_O_M_20161201_131018.jpg,810.5,0,810.5,0,63,56.218,42,4.79837,1,-51.009,810.5,0.437317,1013.5,123.887,32.1241,36.3084,33.2735,1.09121,152.61,1.23185,0.799704
18850_T5A46BQ0ABB_TCAOH820_27_-224.602_-550.709_O_M_20161201_131018.jpg,181.917,225.484,1091.5,50842.9,202,139.305,53,30.9683,6,-30.9638,635.5,0.287688,866,111.685,28.4455,36.7007,29.8408,1.22989,166.61,1.49179,0.733834
18850_T5A46BQ0ABB_TCAOH820_28_-352.938_505.669_O_M_20161201_131018.jpg,314,450.654,1256,203089,186,122.905,51,37.4303,4,0,985.5,0.436346,1237.5,133.403,35.4228,47,32,1.46875,168.468,1.26285,0.796364
18850_T5A46BQ0ABB_TCAOH820_37_668.621_119.520_O_M_20161201_131018.jpg,80.7235,82.3058,6861.5,6774.24,203,100.748,31,46.5264,85,0,465.5,0.787551,493.5,81.2997,24.3453,25,24,1.04167,86.1838,1.06008,0.943262
18850_T5A46BQ0ABB_TCAOH820_46_308.997_507.210_O_M_20161201_131018.jpg,811.75,1075.86,1623.5,1157480,189,52.8962,34,22.0667,2,-7.59464,1572.5,0.466912,1844,162.908,44.7456,60.1345,38.6579,1.55556,205.723,1.26282,0.852766
18850_T5A46BQ0ABB_TCAOH820_49_206.080_-43.471_O_M_20161201_131018.jpg,253.688,430.435,2029.5,185275,183,66.2728,26,33.3923,8,-60.9454,1292,0.538228,1549,149.695,40.5589,53.5178,38.0744,1.40561,173.681,1.16023,0.834087
18850_T5A46BQ0ABB_TCAOH820_60_152.044_-492.700_O_M_20161201_131018.jpg,205.333,105.571,616,11145.3,198,131.471,69,24.1617,3,-12.9946,304,0.683335,342,68.6313,19.674,23.8351,17.614,1.35319,74.7696,1.08944,0.888889
18850_T5A46BQ0ABB_TCAOH820_61_191.700_-43.880_O_M_20161201_131018.jpg,170.545,211.819,1876,44867.4,203,95.0117,29,48.8376,11,-1.97493,591,0.494355,738,107.54,27.4315,40.1141,24.5371,1.63483,122.569,1.13975,0.800813
18850_T5A46BQ0ABB_TCAOH820_63_699.889_73.176_O_M_20161201_131018.jpg,89,147.017,623,21613.9,187,97.9593,43,48.0962,7,-40.6013,422,0.248698,793,115.399,23.1799,45.0131,21.5846,2.08543,146.024,1.26539,0.532156
18850_T5A46BQ0ABB_TCAOH820_74_136.037_73.208_O_M_20161201_131018.jpg,324.75,199.051,649.5,39621.1,203,178.425,116,14.3053,2,0,465.5,0.706204,511.5,83.441,24.3453,28,23,1.21739,91.0122,1.09074,0.910068
18850_T5A46BQ0ABB_TCAOH820_82_56.565_-44.049_O_M_20161201_131018.jpg,540.5,468.812,1081,219785,202,121.685,47,42.7067,2,-34.2157,872,0.192167,1493.5,146.441,33.3206,51.6664,39.1963,1.31814,238.794,1.63065,0.583863
18850_T5A46BQ0ABB_TCAOH820_86_219.539_-42.037_O_M_20161201_131018.jpg,193.214,201.86,1352.5,40747.6,177,79.4366,32,31.0542,7,-63.435,622.5,0.550972,716,102.884,28.153,38.4604,23.2551,1.65385,119.154,1.15814,0.869413
18850_T5A46BQ0ABB_TCAOH820_89_-424.274_-682.324_O_M_20161201_131018.jpg,584,0,584,0,203,158.867,58,38.8168,1,-46.0416,584,0.30335,1013.5,126.628,27.2685,47.6126,29.8221,1.59655,155.539,1.22832,0.576221
18850_T5A46BQ0ABB_TCAOH820_94_668.617_119.544_O_M_20161201_131018.jpg,92.9203,124.993,6411.5,15623.3,204,100.264,31,45.9438,69,-17.5256,856,0.192399,1446.5,147.065,33.0135,52.0455,33.2248,1.56647,236.451,1.60779,0.591773
18850_T5A46BQ0ADB_TCAOH820_18_-601.794_-672.766_O_L_20161201_131903.jpg,592.577,1569.34,7703.5,2462820,203,64.6972,26,25.4445,13,-67.5206,5674.5,0.130554,9776,373.333,85,129.522,93.3576,1.38737,739.051,1.9796,0.580452
18850_T5A46BQ0ADB_TCAOH820_24_-427.184_-721.127_O_L_20161201_131903.jpg,195.25,192.809,2343,37175.3,203,117.865,44,39.9217,12,0,580,0.437619,713.5,103.205,27.175,39,24,1.625,129.054,1.25046,0.812894
18850_T5A46BQ0ADB_TCAOH820_2_716.476_-737.120__L_20161201_131725.jpg,723.2,1493.47,3616,2230440,197,61.7448,37,19.2383,5,-20.2249,3394,0.326978,4294,249.596,65.7372,92.8466,59.9552,1.5486,361.161,1.44698,0.790405
18850_T5A46BQ0ADB_TCAOH820_31_706.922_-77.211_O_M_20161201_131903.jpg,839.75,1145.87,1679.5,1313010,184,120.247,46,27.9585,2,0,1650,0.541496,2026,167.816,45.835,50,49,1.02041,195.681,1.16605,0.814413
18850_T5A46BQ0ADB_TCAOH820_36_99.944_-116.065_O_M_20161201_131903.jpg,403,585.625,2015,342957,166,64.2521,30,26.0481,5,-7.12502,1441,0.681102,1605,150.459,42.8338,50.3581,39.5671,1.27273,163.054,1.08371,0.897819
18850_T5A46BQ0ADB_TCAOH820_58_135.531_-552.177_O_M_20161201_131904.jpg,493.25,539.876,986.5,291466,203,155.937,54,36.3609,2,-32.0054,875,0.36106,1193,136.773,33.3779,54.0599,29.2559,1.84783,174.51,1.27591,0.733445
18850_T5A46BQ0ADB_TCAOH820_62_-412.455_-178.499_O_M_20161201_131904.jpg,210.5,267.769,631.5,71700.3,203,160.963,51,34.6016,3,-20.556,518.5,0.306586,739.5,110.935,25.6939,43.6564,23.4082,1.865,145.782,1.31412,0.701149
18850_T5A46BQ0ADB_TCAOH820_6_638.087_104.436__L_20161201_131800.jpg,594.625,665.82,2378.5,443316,62,54.6442,42,4.52069,4,-75.0686,1529.5,0.164981,2362,243.906,44.1296,115.175,27.3767,4.20706,341.321,1.3994,0.647544
18850_T5A46BQ0ADB_TCAOH820_78_637.681_-732.434_O_M_20161201_131904.jpg,473.25,249.255,946.5,62128.1,204,151.094,56,36.8885,2,0,649.5,0.402922,782.5,127.951,28.7571,56,17,3.29412,142.326,1.11234,0.830032
